time,car,coolant_temp,intake_air_temp,intake_air_flow_speed,battery_percentage,battery_voltage,current_draw,speed,engine_vibration_amplitude,throttle_pos,tire_pressure_1_1,tire_pressure_1_2,tire_pressure_2_1,tire_pressure_2_2,accelerometer_1_1_value,accelerometer_1_2_value,accelerometer_2_1_value,accelerometer_2_2_value,control_unit_firmware
1567606477,car84,44.10572,20.800896,167.47824,-3.1541483,254.34837,3.9164352,14.3415365,1434.1537,0.36768425,21,23,30,31,0.8292531,0.97717124,3.4720173,0.3812678,1000
1567606477,car85,77.69206,33.162308,83.02097,-1.9318855,219.35455,10.761495,9.186505,1377.9758,0.23576272,32,34,31,32,0.64418095,0.20974493,3.7492247,0.023753405,2000
1567606477,car86,222.65294,35.917618,18.105566,-7.048795,205.03294,57.944214,37.526024,3752.6023,0.9662674,30,34,20,22,0.7081812,0.1666382,3.4770238,0.8341827,2000
1567606477,car87,160.72136,21.352987,85.062614,-5.5416794,206.84076,40.47504,27.055237,2705.5237,0.69593483,30,20,30,32,0.70868844,0.57629037,0.8774756,0.34561116,1000
1567606477,car88,42.640305,28.110153,183.98196,-1.5470585,223.59085,3.4535925,3.309564,330.95642,0.08340168,33,33,34,34,0.7330634,0.40640527,0.40786666,0.72463626,1000
1567606477,car89,69.968704,19.689922,121.68709,-4.137885,246.81856,9.740551,20.849283,2084.9282,0.5357414,33,30,34,31,0.927612,0.20363343,3.5660956,0.03273791,2000
1567606477,car90,62.63508,15.123376,184.89676,-2.7547212,204.64359,12.81984,8.31886,831.886,0.21240228,33,33,34,34,0.86039454,0.62347645,3.949699,0.7042511,1000
1567606477,car91,48.736,29.369232,94.03236,-2.1394691,258.89197,1.9420617,12.382084,1238.2084,0.3179521,34,24,34,33,0.086851895,0.9480923,0.78369576,0.3681637,1000
1567606477,car92,101.0481,32.594315,150.04057,-5.3166084,240.59894,15.929887,25.406885,2540.6885,0.6528358,34,21,31,20,0.019472718,0.43556798,0.8088216,3.5591087,1000
1567606477,car93,67.47934,38.898815,57.16951,-2.3975306,246.9502,6.713157,14.463491,1446.3491,0.3719241,33,21,32,31,3.889958,3.5598657,0.29115468,3.1361208,1000
1567606477,car94,74.89209,18.55218,79.80745,-0.7613399,241.95978,2.7719858,4.702398,470.23978,0.120310724,31,30,31,33,0.11587387,3.3286097,0.21779329,3.3019826,1000
1567606477,car95,192.13536,26.538172,21.647608,-7.211321,213.69617,51.239143,38.78824,3878.8237,0.99873906,33,23,31,33,0.5399386,0.20543438,0.8763669,0.013228595,1000
1567606477,car96,150.88062,23.343586,195.51237,-8.276103,228.45381,35.820103,38.133022,3813.3022,0.9801324,30,31,33,34,3.938247,3.9327552,0.20554537,0.84671605,1000
1567606477,car97,177.99786,32.01317,185.84532,-7.478144,212.81195,44.748867,33.365837,3336.5837,0.8574543,30,34,32,31,0.4377132,0.39673305,0.4245488,0.82090896,2000
1567606477,car98,172.3652,29.910473,186.67342,-7.307572,210.86781,44.955597,32.318703,4847.805,0.83047813,22,31,30,32,6.6873875,2.5005715,2.259334,2.8258035,1000
1567606477,car99,101.27089,27.829596,139.67317,-4.481476,233.54654,16.994432,21.033407,2103.3408,0.54030406,31,22,30,33,3.520591,0.9258236,0.7229958,0.91865236,1000
1567606477,car100,69.18844,19.891075,9.86402,-4.2394643,242.07639,15.151241,25.66752,2566.752,0.6609447,21,31,30,30,0.9118907,0.057965577,0.2024427,0.22946995,2000
1567606487,car1,42.561665,34.53991,123.317406,-0.42992538,246.12367,0.6586535,1.3934427,139.34427,0.034893095,33,33,30,34,2.2878578,2.8837705,6.161034,5.3343954,1000
1567606487,car2,85.47986,23.424862,13.865173,-3.2007217,225.00488,18.777458,18.23983,1823.983,0.46949375,34,33,21,34,0.8713477,0.3962304,3.908899,0.37392724,2000
1567606487,car3,202.32999,26.121952,167.3628,-8.311567,205.66762,55.640038,36.475525,3647.5525,0.93776846,30,34,31,21,3.3717735,0.16658664,0.82366854,0.14560759,1000
1567606487,car4,36.85132,26.742683,121.89708,-0.24228573,255.73282,0.2564386,1.1125177,111.25177,0.027671695,34,31,33,33,3.7450361,0.21411926,3.827239,0.85927033,1000
1567606487,car5,91.99265,21.437056,60.07594,-6.9680095,245.70874,18.125257,36.511837,5476.7754,0.93955797,34,34,31,30,0.24140191,0.71311873,0.79160905,3.186713,1000
1567606487,car6,155.4039,35.03387,49.80291,-6.8211594,224.8014,36.083744,34.880405,3488.0405,0.89763695,33,32,32,33,3.9676561,0.9362263,3.6526928,3.2676196,1000
1567606487,car7,45.868443,33.23572,186.69734,-2.4798434,258.5138,1.6424503,9.893141,1483.9711,0.25322205,20,33,30,30,3.3405864,3.7445202,3.50713,0.39464492,1000
1567606487,car8,148.34949,19.33722,102.44299,-7.422567,223.85332,37.829075,35.740875,3574.0874,0.9193712,34,21,30,33,0.3122117,3.699164,0.7516017,3.0077038,1000
1567606487,car9,61.15335,24.778727,40.956604,-3.8144908,257.10736,4.51579,22.235556,3335.3333,0.5721521,32,32,30,32,3.546462,0.43297684,0.22843355,0.85936856,1000
1567606487,car10,134.18338,26.900057,65.37283,-4.381534,207.33252,31.140179,20.994118,2099.4119,0.5399955,22,32,23,22,6.1370974,2.953761,5.9174995,2.8873448,1000
1567606487,car11,184.15765,16.516165,114.58522,-7.8583336,208.41283,53.084934,36.47242,3647.242,0.938109,32,23,33,34,3.5722418,0.44166934,3.2068038,0.3127216,1000
1567606487,car12,94.526184,24.811054,80.30751,-2.9765594,213.00212,18.364452,13.74255,1374.255,0.35317695,30,33,31,24,3.9425898,3.9420018,0.7883532,3.7824836,1000
1567606487,car13,59.146015,34.45648,1.5207648,-0.5701566,215.43555,6.3770523,4.9978056,499.78055,0.12866181,31,33,32,30,0.8872442,0.058508337,0.099583924,0.99318486,1000
1567606487,car14,165.31976,35.701332,192.14964,-7.306942,222.16872,34.680428,31.50885,4726.3276,0.8096985,31,33,31,31,0.32990438,3.3647852,0.016981065,0.5913932,1000
1567606487,car15,76.78042,38.808395,188.00461,-6.128998,259.5121,3.9652562,28.122387,4218.358,0.7225433,33,31,30,32,0.5040133,6.6429377E-4,0.70711833,0.6250724,1000
1567606487,car16,83.19197,38.060555,18.917168,-1.4012828,222.94856,9.659397,8.927767,892.7767,0.22970432,33,30,33,31,0.7027696,3.0149941,0.84708816,0.21848726,2000
1567606487,car17,54.95136,15.171356,195.47119,-6.6360717,252.50127,9.608919,29.921013,2992.1013,0.76879144,32,34,32,34,0.9248961,3.5423052,0.29756892,3.1244903,1000
1567606487,car18,50.426697,24.698143,131.8625,-1.0319725,220.97006,2.7778919,2.4913175,249.13174,0.06309098,33,30,30,33,0.6963148,0.44510692,3.3540778,3.0040045,1000
1567606487,car19,54.446133,29.352127,199.85602,-1.7195808,245.4317,2.3671505,4.760379,476.03787,0.12096864,32,31,33,30,3.401454,0.6032286,0.22001588,3.5019367,1000
1567606487,car20,126.30411,30.861275,23.71342,-3.7370093,217.18027,24.66275,20.039284,2003.9283,0.5157442,33,33,30,32,0.3992285,3.6664028,0.29523617,3.8708959,1000
1567606487,car21,165.11508,19.679628,193.56213,-7.241217,208.29753,44.086876,30.259157,4538.8735,0.7775125,34,32,23,30,0.2967208,3.180339,3.8143377,0.0293383,2000
1567606487,car22,63.068382,27.409334,178.6605,-2.9218206,246.79993,5.4502654,11.6867285,1168.6729,0.29946393,34,32,30,33,0.9598886,0.61518514,0.437782,3.0079432,1000
1567606487,car23,63.08866,19.275066,154.10345,-3.4767869,240.51215,9.450089,15.03674,1503.6741,0.38590926,22,30,33,33,0.18951988,3.1005888,3.3308,0.2062484,1000
1567606487,car24,42.358185,29.280045,70.19121,-0.12471275,215.23209,0.028486328,0.043955,4.3954997,5.723834E-4,31,30,22,23,3.629831,0.07923579,3.3984246,3.1773148,1000
1567606487,car25,363.71402,17.47046,153.43054,-7.1918945,225.82826,32.925568,32.694935,3269.4934,0.840544,33,34,33,33,0.0798403,0.13070631,0.337915,0.47791165,2000
1567606487,car26,67.115875,19.21129,144.29721,-7.414261,251.23409,12.655346,35.75202,3575.2021,0.91932476,31,21,30,33,0.52828735,0.022947371,0.99618727,0.9813731,1000
1567606487,car27,60.8516,28.579987,132.45174,-7.341378,257.59967,6.899672,36.25413,3625.413,0.9323466,33,34,32,31,3.313146,0.017768264,0.45284563,3.8177953,2000
1567606487,car28,138.18771,28.32463,191.22615,-7.445257,225.80696,32.69763,32.462997,3246.2998,0.8342714,31,34,33,30,3.2025332,0.56505126,0.8120199,0.14669955,1000
1567606487,car29,99.461975,39.82406,1.5895128,-3.0991838,234.17711,14.9116,18.791046,1879.1046,0.4837833,32,32,34,22,3.1635077,0.109434485,0.34526467,0.16428936,1000
1567606487,car30,65.619736,22.227554,149.74022,-2.2589872,216.15088,9.511503,7.6091175,760.91174,0.19471186,31,31,30,24,3.8152514,0.69398826,0.56857836,0.12912536,1000
1567606487,car31,69.90962,38.58206,83.84338,-4.1006827,251.9719,7.2521596,21.6469,2164.69,0.55665493,34,33,32,33,0.9219637,0.31079298,0.96574557,0.87232906,2000
1567606487,car32,72.85975,32.46856,85.569954,-2.7605557,238.14323,9.67929,14.024889,1402.4889,0.36040413,33,32,34,32,0.852288,0.37689245,3.2065864,3.6626165,1000
1567606487,car33,60.39412,19.10091,104.66553,-2.1618335,219.85062,10.585162,9.1385355,1370.7803,0.23444754,30,22,30,34,3.3080797,0.20544392,0.89730245,0.9810148,2000
1567606487,car34,209.15613,32.15444,19.719505,-7.0842113,210.47559,51.215816,36.49006,5473.509,0.93931895,33,33,31,30,3.070097,0.83073646,0.53569233,0.6597524,1000
1567606487,car35,88.306076,31.050854,92.329094,-6.6017666,246.05464,16.291536,33.428696,3342.8696,0.85992235,33,34,34,33,0.6584415,0.24913031,0.19683379,0.054371238,1000
1567606487,car36,103.15796,37.088932,162.68106,-5.5598016,236.78622,18.024792,24.864412,2486.4412,0.63886493,22,20,32,34,3.7873123,0.09574556,0.82743675,0.5094834,1000
1567606487,car37,140.8618,37.34356,139.00575,-7.0194464,232.64676,27.310776,32.830284,4924.5425,0.84414345,22,32,20,34,0.28339684,3.0230322,0.12690389,0.5684405,1000
1567606487,car38,112.86999,35.817,9.914387,-0.7523844,229.67189,5.8765283,6.4639125,646.39124,0.16634142,32,30,21,32,0.6695059,0.06384885,3.5846672,3.2080414,1000
1567606487,car39,45.783203,26.94403,139.3575,-2.5205045,258.3216,2.0485651,11.957355,1195.7355,0.30674464,31,32,30,30,0.4849044,0.3400333,0.37705123,0.08627039,1000
1567606487,car40,162.77483,15.114949,154.0274,-6.8475184,212.17813,40.87003,30.100128,3010.0127,0.77373314,33,34,33,30,3.9247417,0.91509587,0.8215741,0.24308634,2000
1567606487,car41,64.09624,29.47331,111.84925,-4.5169797,259.39252,3.3271103,23.080223,2308.0222,0.593334,32,34,32,30,0.92351687,0.69083697,0.7264608,3.5878813,1000
1567606487,car42,53.079075,28.67213,128.00764,-1.6305952,247.97983,3.1894612,7.3181214,1097.7183,0.18739301,33,30,30,31,0.8531123,0.96381223,3.6445727,0.6390571,1000
1567606487,car43,135.74358,20.643427,151.87943,-5.2746954,204.90567,33.778076,21.878838,2187.8838,0.56208426,31,31,30,31,0.08784455,3.1736434,0.25448543,0.18117851,1000
1567606487,car44,75.809814,38.58966,192.37613,-3.305098,251.02637,4.771139,13.321308,1998.1962,0.3414387,33,24,34,30,0.60597694,3.3533444,0.73782945,0.12403935,2000
1567606487,car45,53.31269,17.568008,37.293613,-3.1268556,248.00703,8.036025,18.379501,1837.9502,0.472903,33,32,33,32,0.0803349,0.77566826,0.5691128,0.44619054,2000
1567606487,car46,53.69754,35.65352,113.49492,-0.54909414,240.72357,1.2531334,2.0400646,306.00967,0.05161935,22,32,33,30,3.3865156,0.9135476,0.11705476,3.896121,1000
1567606487,car47,61.380154,28.089525,119.62369,-1.4365057,209.07794,6.07021,4.2531075,425.31076,0.10854769,30,31,30,34,0.20391881,0.7405877,3.053794,3.0050817,1000
1567606487,car48,116.976074,22.887167,123.72409,-5.312623,221.8685,26.876188,24.240887,2424.0886,0.62312204,30,34,33,33,0.08893508,0.39538044,0.029148936,0.0474481,2000
1567606487,car49,209.98958,24.585678,148.36554,-8.17341,206.00513,55.45855,36.55854,3655.854,0.9400571,34,24,34,32,0.29534453,0.8675079,0.25057024,0.5898618,1000
1567606487,car50,123.24701,16.49538,16.343044,-4.57934,216.75674,30.436838,24.509895,3676.4844,0.6309035,23,34,34,30,3.4144628,0.9474777,3.2399797,0.7127437,1000
1567606487,car51,75.48593,19.49472,28.360998,-3.835114,243.31934,12.26218,21.976446,2197.6445,0.5655814,21,30,23,33,0.4163788,0.5417137,0.10943431,0.026015878,2000
1567606487,car52,54.36817,22.94392,97.39814,-1.1701592,235.11014,4.15344,5.4273973,814.10956,0.13895816,31,32,32,34,3.1166155,0.4697441,0.5097286,0.9780939,2000
1567606487,car53,47.685497,31.016813,32.815434,0.04324704,253.65671,0.8972079,3.0823092,308.23093,0.0790959,32,30,21,21,0.47760344,0.8764567,0.61202186,0.13987619,1000
1567606487,car54,41.668087,20.367098,176.38016,-2.1608858,257.4591,1.6674559,8.643146,864.3146,0.22112179,21,30,33,30,0.923822,0.85320777,0.42179644,0.5796249,1000
1567606487,car55,76.92314,38.251522,148.9353,-5.8656707,257.0665,5.750832,28.201029,4230.1543,0.7248794,34,33,31,31,0.6830693,0.38838154,0.13389766,0.09729493,1000
1567606487,car56,82.22545,22.701895,45.06785,-6.9673514,248.44012,15.885414,37.27287,5590.93,0.9592714,32,21,30,30,3.9227061,0.966447,0.71988815,0.6529227,1000
1567606487,car57,117.15959,18.008589,43.12333,-5.9234333,229.8339,28.034,30.976812,4646.522,0.79718804,32,33,33,30,0.653718,3.6623611,0.46290874,0.66068923,1000
1567606487,car58,67.091995,15.513853,134.33945,-5.808669,244.70018,14.467051,27.722246,4158.337,0.7126689,32,31,33,31,0.39043075,3.0514662,3.0105383,0.41745836,1000
1567606487,car59,90.041664,25.857199,55.443348,-4.7185783,242.5604,14.588345,25.268217,2526.8218,0.6501159,30,32,31,30,3.8057775,0.29670203,0.52679646,0.004537165,1000
1567606487,car60,48.374214,29.62141,166.19238,-1.2775483,256.167,1.0242951,4.5555053,455.55054,0.11596221,33,33,34,30,0.31505698,0.28467947,0.070500314,0.69374233,1000
1567606487,car61,74.06895,32.602715,157.07065,-2.095378,214.76047,8.23533,6.415456,641.5456,0.1639213,34,32,34,34,0.17403758,0.4020437,0.54728657,3.4724295,1000
1567606487,car62,61.592884,33.924023,98.0533,-1.4078333,231.77248,5.4318094,6.3797846,637.97845,0.16347319,22,30,33,32,2.7473588,2.0336373,2.5227432,5.272849,1000
1567606487,car63,123.66591,27.785126,34.437943,-3.9812043,216.15338,26.107141,20.770004,3115.5007,0.5344718,32,32,33,22,3.2916856,3.4385996,0.81047195,3.6497154,2000
1567606487,car64,181.00226,37.404427,83.61814,-7.850808,219.78748,44.634365,38.370052,3837.0051,0.9872124,32,30,30,31,0.65749925,3.8321033,0.6838893,0.31628782,1000
1567606487,car65,31.004503,18.599926,88.67084,0.13290651,248.44716,0.030668288,0.09940472,9.940473,0.0018527508,34,31,31,30,0.4889419,0.8984114,0.5996224,0.279099,2000
1567606487,car66,56.023335,26.453568,5.3231,-4.724876,258.27393,4.8941107,28.26352,2826.352,0.7276326,22,34,30,33,0.39514124,0.6844289,0.5372134,3.0263157,1000
1567606487,car67,133.00931,19.144579,157.80487,-5.476384,209.89984,32.506325,22.962992,3444.4487,0.5899497,24,30,30,31,0.9216681,3.7336771,0.73253477,3.880282,1000
1567606487,car68,66.490974,38.229828,107.132385,-7.6352673,258.98633,6.003728,38.80979,3880.9792,0.99834645,30,33,30,33,0.48602825,0.41786492,0.027273238,0.19871944,1000
1567606487,car69,61.474037,21.83445,182.95613,-3.0072083,225.9534,10.641534,10.642086,1064.2086,0.2725342,31,31,32,32,0.93195194,0.08204311,0.04298371,0.06526506,1000
1567606487,car70,38.922554,25.532074,46.00711,-0.5595581,233.96698,3.457064,4.341092,434.10922,0.11139953,33,32,32,34,3.984772,0.05353892,3.8736086,0.6640892,2000
1567606487,car71,129.1062,37.100166,195.52151,-4.9893208,207.59866,27.835102,18.895252,1889.5253,0.4849208,33,31,34,24,2.4210854,5.0306883,2.161988,5.981292,2000
1567606487,car72,75.731064,32.79873,173.86046,-2.5204456,234.14322,7.173084,9.082899,908.2899,0.23246378,34,32,34,31,3.5467734,3.4810393,0.43407756,0.39881247,1000
1567606487,car73,170.49966,37.07775,12.90847,-6.7347097,225.53284,36.530037,35.954334,3595.4333,0.9255805,23,20,34,20,3.8893669,0.83466053,0.40029573,0.4929648,1000
1567606487,car74,57.924866,39.581963,173.04285,-1.4600416,217.31226,3.3360782,2.7707334,277.07333,0.06995672,22,34,32,33,0.87089354,0.9516935,3.2920732,0.21626937,1000
1567606487,car75,91.28204,24.549862,64.48356,-4.6411715,242.38887,14.258772,24.513334,2451.3335,0.63060856,31,32,31,30,0.6767311,0.3529566,0.8076538,0.122796714,2000
1567606487,car76,91.13714,36.231144,42.19898,-2.268148,229.02716,11.762875,12.713758,1271.3759,0.32699323,34,20,32,32,3.9800935,3.5579598,0.051364005,0.84590125,1000
1567606487,car77,90.42147,26.549494,51.645245,-3.682792,237.34438,14.17338,19.921745,2988.2617,0.5124954,33,34,31,34,3.2769346,3.8307395,0.8657086,0.33872062,2000
1567606487,car78,98.61629,39.70867,104.23656,-3.7479901,235.10208,13.851004,18.026318,1802.6317,0.4632765,21,31,31,22,0.59253997,0.37570995,0.14667958,3.1564806,1000
1567606487,car79,89.56697,27.683365,172.73982,-4.7291193,239.60435,13.3654785,20.495024,2049.5024,0.5262902,20,32,34,30,3.5631268,0.16016966,0.092446625,3.0813003,1000
1567606487,car80,54.971703,27.459925,160.85391,-2.3844852,240.3133,5.881739,9.3038225,930.38226,0.23825532,32,30,24,23,3.0692554,0.8202376,0.5125775,0.34013468,1000
1567606487,car81,124.8813,24.893173,64.8951,-5.1672406,222.26843,28.436934,25.867832,3880.1748,0.66547835,30,34,33,20,0.5037783,3.2400582,0.69511205,0.9917835,1000
1567606487,car82,54.412025,15.499809,118.127396,-3.0715475,235.70197,10.636035,14.136914,1413.6914,0.36302894,30,30,32,33,3.30905,0.5106558,0.995152,3.0982785,1000
1567606487,car83,45.65232,22.221737,4.6877503,-6.3822303,259.33374,5.343411,36.629257,3662.9258,0.9430226,34,34,34,33,0.29241264,0.34234256,0.3262813,3.8956382,2000
1567606487,car84,44.612095,20.800896,167.47824,-3.2688806,254.34837,3.9164352,14.333004,1433.3004,0.36768425,23,20,34,31,0.86569166,0.9427289,3.0556102,0.4212799,1000
1567606487,car85,78.841705,33.162308,83.02097,-2.0053775,219.35455,10.761495,9.1829195,1377.4379,0.23576272,32,31,34,33,0.38337922,0.9557606,3.0157042,0.73125774,2000
1567606487,car86,228.74756,35.917618,18.105566,-7.3490033,205.03294,57.944214,37.53625,3753.625,0.9662674,31,33,24,21,0.9517322,0.97261006,3.529164,0.16609603,2000
1567606487,car87,164.9853,21.352987,85.062614,-5.7581215,206.84076,40.47504,27.057032,2705.7031,0.69593483,30,20,34,32,0.2901982,0.38160622,3.4149652,0.99896616,1000
1567606487,car88,43.012142,28.110153,183.98196,-1.573535,223.59085,3.4535925,3.296333,329.6333,0.08340168,33,30,33,33,0.76638615,0.6410952,0.4568596,0.92157584,1000
1567606487,car89,71.10955,19.689922,121.68709,-4.3046794,246.81856,9.740551,20.846315,2084.6316,0.5357414,31,34,34,31,0.1986233,0.025212526,3.8036857,0.16373354,2000
1567606487,car90,63.983612,15.123376,184.89676,-2.8212721,204.64359,12.81984,8.307111,830.71106,0.21240228,33,34,30,33,0.5812715,0.9852865,3.8493996,0.30624247,1000
1567606487,car91,49.029263,29.369232,94.03236,-2.2385259,258.89197,1.9420617,12.378635,1237.8635,0.3179521,31,20,33,33,0.61661583,0.11300206,0.20550913,0.77469116,1000
1567606487,car92,102.84435,32.594315,150.04057,-5.5198636,240.59894,15.929887,25.403133,2540.3132,0.6528358,34,23,34,22,0.08481926,0.63890004,0.04568541,3.3164444,1000
1567606487,car93,68.266365,38.898815,57.16951,-2.5132384,246.9502,6.713157,14.463545,1446.3545,0.3719241,33,24,30,32,6.0789137,5.6199775,2.7860289,5.225648,1000
1567606487,car94,76.315704,18.55218,79.80745,-0.7989591,241.95978,2.7719858,4.697671,469.7671,0.120310724,34,32,34,31,0.79142064,3.4087362,0.052069068,3.7066855,1000
1567606487,car95,197.56958,26.538172,21.647608,-7.521627,213.69617,51.239143,38.798584,3879.8584,0.99873906,32,23,33,30,0.9989514,0.032043338,0.23335093,0.25257587,1000
1567606487,car96,154.7677,23.343586,195.51237,-8.581167,228.45381,35.820103,38.129692,3812.9692,0.9801324,31,33,33,30,3.4431915,3.8405054,0.11200464,0.47640622,1000
1567606487,car97,182.73967,32.01317,185.84532,-7.745071,212.81195,44.748867,33.36178,3336.1777,0.8574543,33,34,34,31,2.7624054,2.6541884,2.0473719,2.9932053,2000
1567606487,car98,177.11931,29.910473,186.67342,-7.5661216,210.86781,44.955597,32.314255,4847.138,0.83047813,20,31,33,33,3.190296,1.20699406E-4,0.33035207,0.3426174,1000
1567606487,car99,103.1386,27.829596,139.67317,-4.649743,233.54654,16.994432,21.029104,2102.9104,0.54030406,30,23,32,33,3.3506546,0.107566416,0.19625056,0.15193397,1000
1567606487,car100,70.908905,19.891075,9.86402,-4.4448047,242.07639,15.151241,25.674713,2567.4712,0.6609447,23,31,32,34,0.42089772,0.4335798,3.909865,0.32966304,2000
1567606497,car1,42.63868,34.53991,123.317406,-0.4410729,246.12367,0.6586535,1.3861457,138.61458,0.034893095,30,30,32,30,0.96244115,0.6908913,3.5427468,3.0898058,1000
1567606497,car2,87.503525,23.424862,13.865173,-3.3466403,225.00488,18.777458,18.243492,1824.3492,0.46949375,31,32,20,30,0.6375344,0.45960712,3.2979999,0.3646462,1000
1567606497,car3,208.1858,26.121952,167.3628,-8.603372,205.66762,55.640038,36.474194,3647.4194,0.93776846,32,31,30,23,3.5588593,0.3214457,0.29402184,0.7690886,1000
1567606497,car4,36.88586,26.742683,121.89708,-0.25118586,255.73282,0.2564386,1.105239,110.5239,0.027671695,31,30,31,34,3.85731,0.2918049,3.799284,0.53311247,1000
1567606497,car5,94.097275,21.437056,60.07594,-7.260104,245.70874,18.125257,36.517166,5477.5747,0.93955797,33,30,30,32,0.37630385,0.40858483,0.8205623,3.98924,1000
1567606497,car6,159.2913,35.03387,49.80291,-7.1002026,224.8014,36.083744,34.885967,3488.5967,0.89763695,30,30,31,34,3.9633176,0.028388321,3.6572535,3.8599362,1000
1567606497,car7,46.11183,33.23572,186.69734,-2.5589886,258.5138,1.6424503,9.884023,1482.6034,0.25322205,22,30,33,34,3.225494,3.6599927,3.4965923,0.057450354,1000
1567606497,car8,152.41833,19.33722,102.44299,-7.7084937,223.85332,37.829075,35.743385,3574.3386,0.9193712,34,24,31,33,0.7258693,3.2961907,0.47091538,3.9705634,1000
1567606497,car9,61.782814,24.778727,40.956604,-3.9923754,257.10736,4.51579,22.23853,3335.7793,0.5721521,34,31,30,34,3.0678873,0.008007109,0.27568346,0.55263823,1000
1567606497,car10,137.46535,26.900057,65.37283,-4.549487,207.33252,31.140179,20.99527,2099.5269,0.5399955,23,33,22,20,3.4170055,0.89576083,3.2081223,0.39536214,1000
1567606497,car11,189.75793,16.516165,114.58522,-8.150113,208.41283,53.084934,36.47436,3647.436,0.938109,34,24,34,33,3.2256546,0.18183196,3.4732375,0.24819988,1000
1567606497,car12,96.47257,24.811054,80.30751,-3.0864997,213.00212,18.364452,13.74098,1374.098,0.35317695,30,32,33,21,3.8145263,3.7157109,0.3700595,3.0692368,1000
1567606497,car13,59.8237,34.45648,1.5207648,-0.610139,215.43555,6.3770523,4.99895,499.895,0.12866181,34,32,32,34,0.41047943,0.31453085,0.6987702,0.9510791,1000
1567606497,car14,169.03989,35.701332,192.14964,-7.559013,222.16872,34.680428,31.504753,4725.713,0.8096985,34,32,34,33,0.5312732,3.1241655,0.9518582,0.5498912,1000
1567606497,car15,77.40192,38.808395,188.00461,-6.3539767,259.5121,3.9652562,28.117706,4217.656,0.7225433,33,34,32,31,0.91033554,0.9347897,0.24531943,0.5769533,1000
1567606497,car16,84.229324,38.060555,18.917168,-1.4727049,222.94856,9.659397,8.928807,892.88074,0.22970432,31,21,31,32,0.058862805,3.6067612,0.46234864,0.038895488,2000
1567606497,car17,56.15162,15.171356,195.47119,-6.8754396,252.50127,9.608919,29.916317,2991.6316,0.76879144,33,34,32,32,0.4760232,3.5808535,0.89181876,3.7389934,1000
1567606497,car18,50.72442,24.698143,131.8625,-1.051903,220.97006,2.7778919,2.483763,248.3763,0.06309098,34,33,31,32,0.44857234,0.15420622,3.263959,3.180586,1000
1567606497,car19,54.72093,29.352127,199.85602,-1.7576638,245.4317,2.3671505,4.749173,474.91733,0.12096864,30,31,32,32,3.427832,0.7155728,0.76921993,3.5256112,1000
1567606497,car20,128.9307,30.861275,23.71342,-3.8973236,217.18027,24.66275,20.042782,2004.2782,0.5157442,34,31,31,34,0.24084437,3.6835985,0.515293,3.6810634,1000
1567606497,car21,169.76585,19.679628,193.56213,-7.48329,208.29753,44.086876,30.254663,4538.1997,0.7775125,30,32,22,33,0.8124638,3.9119174,3.7221067,0.013562202,2000
1567606497,car22,63.7069,27.409334,178.6605,-3.0153146,246.79993,5.4502654,11.678554,1167.8553,0.29946393,32,24,33,34,0.9556156,0.32086068,0.97198653,3.3660388,1000
1567606497,car23,64.15396,19.275066,154.10345,-3.5970807,240.51215,9.450089,15.030917,1503.0917,0.38590926,23,33,34,33,0.7151625,3.9053562,3.007666,0.2413286,1000
1567606497,car24,42.361385,29.280045,70.19121,-0.12506439,215.23209,0.028486328,0.03961588,3.9615881,5.723834E-4,31,34,21,21,3.2862804,0.04990071,3.1944604,3.5309005,1000
1567606497,car25,380.4384,17.47046,153.43054,-7.453454,225.82826,32.925568,32.69353,3269.353,0.840544,31,34,31,34,0.8338193,0.6354864,0.68756044,0.4661728,2000
1567606497,car26,68.66743,19.21129,144.29721,-7.700277,251.23409,12.655346,35.75194,3575.194,0.91932476,33,20,32,33,0.6544042,0.8763871,0.8689385,0.90144163,1000
1567606497,car27,61.8316,28.579987,132.45174,-7.631411,257.59967,6.899672,36.25491,3625.491,0.9323466,34,31,34,33,3.088232,0.72498506,0.11396402,3.0239346,2000
1567606497,car28,141.71718,28.32463,191.22615,-7.7049613,225.80696,32.69763,32.459194,3245.9194,0.8342714,34,32,33,31,3.9305696,0.66220844,0.31681538,0.10275334,1000
1567606497,car29,101.10346,39.82406,1.5895128,-3.2495122,234.17711,14.9116,18.795607,1879.5607,0.4837833,33,32,31,21,3.3858404,0.85952157,0.40134597,0.31509173,1000
1567606497,car30,66.63176,22.227554,149.74022,-2.3198602,216.15088,9.511503,7.6017237,760.17236,0.19471186,32,31,30,21,3.781824,0.1995647,0.9121991,3.2598286,1000
1567606497,car31,70.80801,38.58206,83.84338,-4.273858,251.9719,7.2521596,21.64707,2164.707,0.55665493,33,31,34,31,0.9498146,0.86563367,0.74575305,0.9669326,2000
1567606497,car32,73.93988,32.46856,85.569954,-2.8727548,238.14323,9.67929,14.023063,1402.3063,0.36040413,31,33,31,34,0.06590551,0.29516363,3.2724311,3.850858,1000
1567606497,car33,61.525745,19.10091,104.66553,-2.2349417,219.85062,10.585162,9.134315,1370.1472,0.23444754,34,24,34,30,3.9181094,0.58773047,0.18369395,0.89746743,2000
1567606497,car34,214.56963,32.15444,19.719505,-7.376132,210.47559,51.215816,36.497883,5474.6826,0.93931895,32,30,34,34,3.6875687,0.34997314,0.40897775,0.8076418,1000
